stop_id,stop_code,stop_name,stop_lat,stop_lon
"6490127601","6490127601","VICENTE OLIDEN 2050-2098",-34.777880,-58.428718
"6490109389","6490109389","AVENIDA EVA PERÓN 310",-34.777872,-58.392898
"6490109390","6490109390","AVENIDA EVA PERÓN 310",-34.777870,-58.392898
"628113379","628113379","SALTA 1900-1980",-34.777865,-58.348452
"628118472","628118472","AVENIDA SAN MARTÍN 5681",-34.777865,-58.332198
"628118473","628118473","AVENIDA SAN MARTÍN 5681",-34.777863,-58.332198
"628113378","628113378","SALTA 1900-1980",-34.777862,-58.348445
"6427118941","6427118941","BENJAMÍN MATIENZO 6200-6398",-34.777858,-58.618010
"628110209","628110209","JORGE SANTIAGO BYNNON 4200-4298",-34.777855,-58.353832
"6658106101","6658106101","AVENIDA FERROCARRIL PROVINCIAL 3600-3698",-34.777847,-58.319940
"6658106102","6658106102","AVENIDA FERROCARRIL PROVINCIAL 3600-3698",-34.777845,-58.319940
"691127319","691127319","CALLE 144 3053-3999",-34.777837,-58.199425
"6427102336","6427102336","ACHUPALLAS 6800-6998",-34.777835,-58.608562
"6490118544","6490118544","25 DE MAYO 401-499",-34.777835,-58.400142
"6658114821","6658114821","JOSÉ ANDRÉS LÓPEZ 2155",-34.777778,-58.308017
"6274110873","6274110873","CAMINO GENERAL BELGRANO 6000-6098",-34.777775,-58.268107
"6658114822","6658114822","JOSÉ ANDRÉS LÓPEZ 2155",-34.777767,-58.308025
"691116251","691116251","AVENIDA RIGOLLEAU 1814",-34.777732,-58.239410
"6490106323","6490106323","AVENIDA ALMIRANTE BROWN 3500-3568",-34.777730,-58.391358
"691116252","691116252","AVENIDA RIGOLLEAU 1814",-34.777730,-58.239410
"6490106324","6490106324","AVENIDA ALMIRANTE BROWN 3500-3568",-34.777727,-58.391355
"691132180","691132180","AVENIDA MITRE 3834",-34.777718,-58.179233
"6260123021","6260123021","9 DE JULIO 4100-4148",-34.777692,-58.489567
"628103681","628103681","AVENIDA SAN MARTÍN 5724",-34.777692,-58.331887
"6490104209","6490104209","AVENIDA JUAN XXIII",-34.777690,-58.458930
"628103682","628103682","AVENIDA SAN MARTÍN 5724",-34.777690,-58.331887
"6490117156","6490117156","VICENTE OLIDEN 1999-2049",-34.777675,-58.428170
"691116120","691116120","CALLE 24 3700-3748",-34.777672,-58.212585
"6490124206","6490124206","JOSÉ GARIBALDI 1401-1499",-34.777670,-58.417018
"6490129784","6490129784","INDALECIO GÓMEZ 1201-1299",-34.777660,-58.377430
"6274124763","6274124763","AVENIDA GOBERNADOR MONTEVERDE 919-999",-34.777645,-58.287682
"6658116725","6658116725","AVENIDA FERROCARRIL PROVINCIAL 3599-3699",-34.777637,-58.320147
"6490124207","6490124207","JOSÉ GARIBALDI 1401-1499",-34.777625,-58.417045
"6274124764","6274124764","AVENIDA GOBERNADOR MONTEVERDE 919-999",-34.777625,-58.287688
"6260120585","6260120585","AVENIDA SANTA CATALINA 2500-2588",-34.777585,-58.460232
"6490133622","6490133622","TRIUNVIRATO 1042-1100",-34.777530,-58.380748
"6658118283","6658118283","ABRAHAM MENDELEVICH 2695",-34.777530,-58.320053
"6427102363","6427102363","ACHUPALLAS 6777-6799",-34.777523,-58.608960
"6260123594","6260123594","R. OLIVER 1299-1399",-34.777515,-58.473527
"6274122672","6274122672","CAMINO GENERAL BELGRANO 5899-5999",-34.777497,-58.268662
"628100063","628100063","JORGE SANTIAGO BYNNON 4281",-34.777495,-58.353230
"6427125268","6427125268","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 16049-16149",-34.777490,-58.622692
"6427129478","6427129478","BENJAMÍN MATIENZO 6099-6199",-34.777478,-58.618485
"6274122671","6274122671","CAMINO GENERAL BELGRANO 5899-5999",-34.777468,-58.268645
"6427108831","6427108831","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 16049-16149",-34.777450,-58.622823
"6658122336","6658122336","AVENIDA GOBERNADOR MONTEVERDE 800-898",-34.777447,-58.287345
"6658122335","6658122335","AVENIDA GOBERNADOR MONTEVERDE 800-898",-34.777440,-58.287348
"691125835","691125835","AVENIDA CALCHAQUÍ 450",-34.777423,-58.264485
"6490104278","6490104278","CAMINO PUENTE DE LA NORIA",-34.777418,-58.455593
"628121164","628121164","30 DE SEPTIEMBRE 3249-3299",-34.777415,-58.370528
"6260119852","6260119852","R. OLIVER 1400-1422",-34.777402,-58.473300
"6427106600","6427106600","DOCTOR ENRIQUE SIMÓN PÉREZ 5142",-34.777395,-58.640102
"691101211","691101211","AVENIDA CALCHAQUÍ 450",-34.777387,-58.264340
"691101209","691101209","AVENIDA CALCHAQUÍ 450",-34.777385,-58.264340
"6490126747","6490126747","AVENIDA EVA PERÓN 401-499",-34.777375,-58.391970
"6490109468","6490109468","SCALABRINI ORTIZ 1-99",-34.777370,-58.415907
"691131999","691131999","CALLE 7 714",-34.777362,-58.256210
"6490104279","6490104279","CAMINO PUENTE DE LA NORIA",-34.777352,-58.455645
"691101210","691101210","AVENIDA CALCHAQUÍ 450",-34.777345,-58.264348
"6490126879","6490126879","MADRID 1000-1098",-34.777328,-58.431625
"6490117118","6490117118","VICENTE OLIDEN 1899-1999",-34.777322,-58.427457
"6490109467","6490109467","SCALABRINI ORTIZ 2-100",-34.777298,-58.415963
"628110192","628110192","JORGE SANTIAGO BYNNON 4299-4399",-34.777298,-58.352902
"6490117119","6490117119","VICENTE OLIDEN 1899-1999",-34.777290,-58.427478
"6427113311","6427113311","ELISEO CATON 5999-6029",-34.777237,-58.623722
"6427113312","6427113312","ACCESO A ELISEO CATON 5030-5098",-34.777220,-58.623675
"6490129817","6490129817","VICENTE STEA 1201-1299",-34.777210,-58.389492
"691129347","691129347","CALLE 21 3181-3199",-34.777210,-58.220867
"6490117631","6490117631","25 DE MAYO 301-399",-34.777190,-58.398945
"628109502","628109502","SALTA 1835-1899",-34.777182,-58.349052
"628109503","628109503","SALTA 1835-1899",-34.777175,-58.349037
"6658116645","6658116645","EVA PERÓN 4500-4598",-34.777155,-58.306512
"6490127120","6490127120","GENERAL EUSTAQUIO FRÍAS 1702-1742",-34.777148,-58.423742
"628123910","628123910","SANTA ANA 2500-2598",-34.777145,-58.332572
"6658133485","6658133485","CALLE 895 4002-4100",-34.777130,-58.313415
"691116119","691116119","CALLE 24 3800-3868",-34.777115,-58.211540
"6427104149","6427104149","ACCESO A ELISEO CATON 5030-5098",-34.777102,-58.623577
"6490124213","6490124213","JOSÉ GARIBALDI 1201-1299",-34.777080,-58.415923
"691131819","691131819","CALLE 21 3214",-34.777080,-58.220618
"6490124214","6490124214","JOSÉ GARIBALDI 1201-1299",-34.777063,-58.415932
"6490117632","6490117632","MADRID 899-999",-34.777057,-58.431857
"6427130219","6427130219","ELISEO CATON 5754-5798",-34.777042,-58.626190
"691133278","691133278","CALLE 24 3865",-34.777030,-58.211375
"691108493","691108493","AVENIDA MITRE 3700-3748",-34.777012,-58.180675
"6260102979","6260102979","AVENIDA SANTA CATALINA 2600",-34.777007,-58.460643
"6490133597","6490133597","AV. CABRED 1800-1848",-34.776950,-58.376987
"628100064","628100064","JORGE SANTIAGO BYNNON 4300-4398",-34.776943,-58.352305
"6490127613","6490127613","VICENTE OLIDEN 1900-1998",-34.776942,-58.426757
"6260109757","6260109757","9 DE JULIO 4149-4199",-34.776925,-58.490140
"6274105670","6274105670","MTB FLORENCIO VARELA- BOMBERO GALARZA",-34.776900,-58.280618
"6274105671","6274105671","MTB FLORENCIO VARELA- BOMBERO GALARZA",-34.776898,-58.280618
"691103067","691103067","AVENIDA MITRE 3748",-34.776890,-58.181072
"6490123322","6490123322","GENERAL EUSTAQUIO FRÍAS 1697",-34.776882,-58.423787
"6490105838","6490105838","AVENIDA HIPÓLITO YRIGOYEN 10310",-34.776870,-58.405645
"6658114804","6658114804","JOSÉ ANDRÉS LÓPEZ 1999-2099",-34.776870,-58.306552
"6427118955","6427118955","BENJAMÍN MATIENZO 6100-6198",-34.776868,-58.619253
"6658114805","6658114805","JOSÉ ANDRÉS LÓPEZ 1999-2099",-34.776865,-58.306553
"6490122007","6490122007","CARABOBO 801-899",-34.776858,-58.370250
"6274106796","6274106796","MTB FLORENCIO VARELA- BOMBERO GALARZA",-34.776853,-58.280492
"6490133629","6490133629","TRIUNVIRATO 1202",-34.776837,-58.379207
"6427113310","6427113310","BARRIENTOS 5699-5749",-34.776835,-58.626780
"6427113309","6427113309","BARRIENTOS 5699-5749",-34.776825,-58.626773
"628128667","628128667","SALTA 1800-1850",-34.776818,-58.349347
"628110302","628110302","JORGE SANTIAGO BYNNON 4400-4498",-34.776770,-58.352017
"6525104559","6525104559","AVENIDA DOCTOR MARCOS PAZ Y SAN LUIS",-34.776767,-58.828090
"6427102080","6427102080","DOCTOR ENRIQUE SIMÓN PÉREZ 4999-5099",-34.776702,-58.641032
"6427102079","6427102079","DOCTOR ENRIQUE SIMÓN PÉREZ 4999-5099",-34.776702,-58.641027
"628118433","628118433","AVENIDA SAN MARTÍN 5799-5899",-34.776702,-58.330110
"6490115528","6490115528","JOSÉ GARIBALDI 1202-1300",-34.776683,-58.415192
"691132181","691132181","AVENIDA MITRE 3650-3698",-34.776682,-58.181425
"6490114059","6490114059","AVENIDA HIPÓLITO YRIGOYEN 10267",-34.776675,-58.405617
"6490106438","6490106438","AVENIDA RIVADAVIA 301-499",-34.776672,-58.391927
"6490106439","6490106439","AVENIDA RIVADAVIA 301-499",-34.776672,-58.391925
"628129045","628129045","EL CONDOR 2799-2899",-34.776663,-58.322432
"691114679","691114679","AVENIDA DARDO ROCHA 1433",-34.776648,-58.236602
"628122288","628122288","SANTA ANA 2399-2499",-34.776645,-58.333030
"691131935","691131935","AVENIDA VALENTÍN VERGARA 1765-1799",-34.776622,-58.227683
"691116268","691116268","AVENIDA RIGOLLEAU 1999-2099",-34.776612,-58.237337
"628111999","628111999","AVENIDA SAN MARTÍN 5900-5948",-34.776610,-58.329948
"691116269","691116269","AVENIDA RIGOLLEAU 1999-2099",-34.776610,-58.237337
"6427130009","6427130009","LIBRES 400-498",-34.776600,-58.636410
"6274124751","6274124751","AVENIDA GOBERNADOR MONTEVERDE 719-799",-34.776572,-58.285670
"6490121223","6490121223","CARABOBO 802-900",-34.776507,-58.370510
"691127339","691127339","CALLE 144 2699-2799",-34.776500,-58.202617
"6490109424","6490109424","JOSÉ GARIBALDI 1101-1199",-34.776495,-58.414842
"691124323","691124323","AVENIDA VALENTÍN VERGARA_CALLE 18",-34.776493,-58.227597
"6274100586","6274100586","AVENIDA CALCHAQUÍ 399-409",-34.776455,-58.265267
"6427116487","6427116487","ICALMA 1550",-34.776445,-58.655843
"6658118226","6658118226","ABRAHAM MENDELEVICH 2511-2599",-34.776428,-58.318267
"6658118227","6658118227","ABRAHAM MENDELEVICH 2511-2599",-34.776427,-58.318267
"628100047","628100047","JORGE SANTIAGO BYNNON 4399-4499",-34.776420,-58.351428
"6490117636","6490117636","25 DE MAYO 100-148",-34.776405,-58.397498
"6490107204","6490107204","CAMINO DE CINTURA",-34.776337,-58.460510
"6427130233","6427130233","LIBRES 359",-34.776333,-58.636092
"6427104165","6427104165","BARRIENTOS 5748",-34.776312,-58.627397
"6427104166","6427104166","BARRIENTOS 5748",-34.776307,-58.627395
"6490123694","6490123694","AVENIDA EVA PERÓN 510",-34.776302,-58.390002
"6490123695","6490123695","AVENIDA EVA PERÓN 510",-34.776300,-58.390002
"628123893","628123893","SANTA ANA 2496",-34.776295,-58.333362
"691128048","691128048","AVENIDA RIGOLLEAU 2116-2266",-34.776280,-58.236705
"6490127606","6490127606","VICENTE OLIDEN 1810-1894",-34.776255,-58.425288
"6490127605","6490127605","VICENTE OLIDEN 1810-1894",-34.776237,-58.425300
"628110249","628110249","CATAMARCA 1730",-34.776237,-58.351123
"6490113935","6490113935","CAMINO PUENTE DE LA NORIA",-34.776215,-58.453510
"6274109245","6274109245","CAMINO GENERAL BELGRANO 5700-5798",-34.776207,-58.271030
"6490123719","6490123719","SANTA MARÍA DE ORO 700-798",-34.776202,-58.395558
"6274109246","6274109246","CAMINO GENERAL BELGRANO 5700-5798",-34.776160,-58.271015
"6490106295","6490106295","AVENIDA ALMIRANTE BROWN 3300-3398",-34.776135,-58.392282
"6490106296","6490106296","AVENIDA ALMIRANTE BROWN 3300-3398",-34.776133,-58.392280
"628130927","628130927","EL CONDOR 2816",-34.776133,-58.322955
"6490129804","6490129804","ÁNGEL GALLARDO 801-899",-34.776100,-58.390368
"691133349","691133349","CALLE 7 849-899",-34.776095,-58.253822
"691108184","691108184","AVENIDA DARDO ROCHA 1339",-34.776072,-58.237377
"6490114632","6490114632","AVENIDA MEEKS 1249-1299",-34.776065,-58.397342
"6658116640","6658116640","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 1094",-34.776062,-58.321455
"628116638","628116638","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 1095",-34.776050,-58.321540
"6490121995","6490121995","CARABOBO 701-799",-34.776042,-58.370853
"6490115488","6490115488","JOSÉ GARIBALDI 1102-1200",-34.776038,-58.413990
"628116639","628116639","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 1095",-34.776030,-58.321478
"691134047","691134047","AVENIDA VALENTÍN VERGARA 1742",-34.776023,-58.228065
"6490115487","6490115487","JOSÉ GARIBALDI 1102-1200",-34.776018,-58.414002
"628113390","628113390","SALTA 1738",-34.776010,-58.350077
"6658133481","6658133481","CALLE 895 3802-3900",-34.776008,-58.314445
"6274128059","6274128059","AVENIDA CALCHAQUÍ 304",-34.776008,-58.265602
"6490133619","6490133619","TRIUNVIRATO 1352-1400",-34.775988,-58.377315
"6490129809","6490129809","SANTA MARÍA DE ORO 700-798",-34.775975,-58.395457
"6490117105","6490117105","VICENTE OLIDEN 1701-1793",-34.775967,-58.424690
"6490117106","6490117106","VICENTE OLIDEN 1701-1793",-34.775945,-58.424705
"6525104001","6525104001","AVENIDA DOCTOR MARCOS PAZ Y SAN JUAN",-34.775943,-58.827495
"628118425","628118425","AVENIDA SAN MARTÍN 5949-5999",-34.775935,-58.328740
"6427118960","6427118960","BENJAMÍN MATIENZO 6000-6098",-34.775927,-58.620422
"691133279","691133279","CALLE 24 4059",-34.775925,-58.209300
"6427113314","6427113314","BARRIENTOS 5599-5699",-34.775915,-58.627877
"6427113313","6427113313","BARRIENTOS 5599-5699",-34.775908,-58.627875
"6427102337","6427102337","ACHUPALLAS 6580",-34.775908,-58.611003
"691132000","691132000","CALLE 7 952",-34.775905,-58.253463
"628100067","628100067","JORGE SANTIAGO BYNNON 4499-4599",-34.775857,-58.350495
"6490123700","6490123700","CANGALLO 201-349",-34.775853,-58.394233
"628112012","628112012","AVENIDA SAN MARTÍN 6054",-34.775850,-58.328585
"6490109425","6490109425","JOSÉ GARIBALDI 1001-1099",-34.775847,-58.413635
"6490127126","6490127126","GENERAL EUSTAQUIO FRÍAS 1524",-34.775843,-58.423913
"6490126753","6490126753","AVENIDA EVA PERÓN 601-699",-34.775830,-58.389140
"691131807","691131807","CALLE 21 3460",-34.775830,-58.218260
"6427118942","6427118942","INFANTA ISABEL 6099-6199",-34.775807,-58.616092
"628122295","628122295","SANTA ANA 2299-2399",-34.775795,-58.333847
"6658124136","6658124136","ABRAHAM MENDELEVICH 2500-2550",-34.775795,-58.317233
"6658124137","6658124137","ABRAHAM MENDELEVICH 2500-2550",-34.775793,-58.317233
"691108495","691108495","AVENIDA MITRE 3580",-34.775788,-58.183323
"628129044","628129044","EL CONDOR 2797-2799",-34.775778,-58.323305
"6260109736","6260109736","9 DE JULIO 4249-4299",-34.775750,-58.491017
"6490126875","6490126875","MADRID 800-898",-34.775722,-58.432865
"628128340","628128340","JORGE SANTIAGO BYNNON 4499-4599",-34.775715,-58.350307
"6490123688","6490123688","CANGALLO 351-473",-34.775705,-58.392978
"6490129523","6490129523","VICENTE OLIDEN 1702-1794",-34.775695,-58.424140
"6427106616","6427106616","DOCTOR ENRIQUE SIMÓN PÉREZ 4932",-34.775687,-58.642133
"6427102334","6427102334","MONSEÑOR LÓPEZ MAY 6749-6799",-34.775650,-58.615907
"691129357","691129357","CALLE 21 3429-3479",-34.775650,-58.218020
"6427102335","6427102335","MONSEÑOR LÓPEZ MAY 6749-6799",-34.775648,-58.615907
"691127321","691127321","CALLE 144 2667",-34.775622,-58.203295
"6274122669","6274122669","CAMINO GENERAL BELGRANO 5599-5699",-34.775617,-58.272113
"691116343","691116343","AVENIDA RIGOLLEAU 2344",-34.775595,-58.235337
"6427129487","6427129487","BENJAMÍN MATIENZO 5899-5999",-34.775593,-58.620850
"691116344","691116344","AVENIDA RIGOLLEAU 2344",-34.775593,-58.235337
"6427102379","6427102379","INFANTA ISABEL 6099-6199",-34.775585,-58.616153
"6427102380","6427102380","INFANTA ISABEL 6099-6199",-34.775583,-58.616153
"6427102383","6427102383","ACHUPALLAS 6423-6499",-34.775577,-58.611415
"6658118268","6658118268","ABRAHAM MENDELEVICH 2477",-34.775567,-58.316863
"6274122668","6274122668","CAMINO GENERAL BELGRANO 5599-5699",-34.775567,-58.272087
"6490121209","6490121209","CARABOBO 702-800",-34.775562,-58.371210
"6490117627","6490117627","MADRID 699-799",-34.775462,-58.433070
"6490118542","6490118542","JUAN PEREUILH 632-698",-34.775443,-58.396788
"691103117","691103117","AVENIDA MITRE 3580",-34.775437,-58.184117
"691116337","691116337","AVENIDA RIGOLLEAU 2353-2399",-34.775435,-58.235055
"691116338","691116338","AVENIDA RIGOLLEAU 2353-2399",-34.775433,-58.235055
"6490118543","6490118543","JUAN PEREUILH 632-698",-34.775428,-58.396890
"691131809","691131809","CALLE 141 2379",-34.775425,-58.209142
"6490123317","6490123317","GENERAL EUSTAQUIO FRÍAS 1555",-34.775413,-58.423930
"6490117103","6490117103","VICENTE OLIDEN 1609-1699",-34.775410,-58.423592
"6490105861","6490105861","AVENIDA HIPÓLITO YRIGOYEN 10216",-34.775405,-58.405355
"691127322","691127322","CALLE 29 4857",-34.775405,-58.197333
"6490129831","6490129831","TARIJA 1669-1699",-34.775390,-58.371352
"6490117104","6490117104","VICENTE OLIDEN 1609-1699",-34.775382,-58.423610
"6490115507","6490115507","JOSÉ GARIBALDI 1002-1100",-34.775365,-58.412737
"6427116492","6427116492","ICALMA 1402-1450",-34.775362,-58.654550
"628109486","628109486","SALTA 1599-1699",-34.775357,-58.350645
"628109487","628109487","SALTA 1599-1699",-34.775348,-58.350632
"6427129167","6427129167","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15699-15799",-34.775342,-58.621938
"6490133589","6490133589","TARIJA 1702-1800",-34.775338,-58.371252
"6658126693","6658126693","JOSÉ ANDRÉS LÓPEZ 1900-1972",-34.775325,-58.304047
"6658126694","6658126694","JOSÉ ANDRÉS LÓPEZ 1900-1972",-34.775322,-58.304045
"6260123019","6260123019","9 DE JULIO 4300-4398",-34.775317,-58.491340
"6490117628","6490117628","CAMINO PUENTE DE LA NORIA",-34.775307,-58.451457
"6427104150","6427104150","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15699-15799",-34.775293,-58.622072
"691133348","691133348","CALLE 7 1039",-34.775255,-58.252288
"691128053","691128053","AVENIDA DOCTOR LUIS AGOTE 3700-3798",-34.775212,-58.195612
"6427102082","6427102082","DOCTOR ENRIQUE SIMÓN PÉREZ 4799-4899",-34.775210,-58.642688
"6427102081","6427102081","DOCTOR ENRIQUE SIMÓN PÉREZ 4799-4899",-34.775205,-58.642682
"6427118950","6427118950","BENJAMÍN MATIENZO 5900-5998",-34.775202,-58.621477
"6490112423","6490112423","AVENIDA EVA PERÓN 701-799",-34.775193,-58.387972
"628122379","628122379","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 3172",-34.775183,-58.322150
"6490109459","6490109459","JOSÉ GARIBALDI 901-999",-34.775180,-58.412395
"6260109731","6260109731","9 DE JULIO 4299-4399",-34.775157,-58.491458
"6490105115","6490105115","CAMINO PUENTE DE LA NORIA 1551",-34.775157,-58.451362
"6490121963","6490121963","CARABOBO 601-699",-34.775148,-58.371515
"6427118949","6427118949","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15716-15798",-34.775130,-58.621463
"6490105116","6490105116","CAMINO PUENTE DE LA NORIA 1551",-34.775123,-58.451365
"6658114865","6658114865","JOSÉ ANDRÉS LÓPEZ 1827-1899",-34.775103,-58.303683
"6658114864","6658114864","JOSÉ ANDRÉS LÓPEZ 1827-1899",-34.775100,-58.303683
"6427125271","6427125271","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15716-15798",-34.775082,-58.621835
"628118489","628118489","AVENIDA SAN MARTÍN 6173",-34.775082,-58.327205
"6490124219","6490124219","IGNACIO ÁLVAREZ THOMAS 1901-1999",-34.775073,-58.412738
"6490109316","6490109316","AVENIDA EVA PERÓN 700",-34.775073,-58.387752
"6490109317","6490109317","AVENIDA EVA PERÓN 700",-34.775072,-58.387752
"691131996","691131996","CALLE 7 1056",-34.775070,-58.251952
"691132182","691132182","AVENIDA MITRE 3450",-34.775053,-58.184893
"6490106266","6490106266","RUTA PROVINCIAL 210 3237",-34.775047,-58.393020
"6490106267","6490106267","RUTA PROVINCIAL 210 3237",-34.775045,-58.393020
"6658116659","6658116659","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 3172",-34.774993,-58.322250
"6658116660","6658116660","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 3172",-34.774992,-58.322235
"6427130223","6427130223","LIBRES 99-199",-34.774988,-58.634495
"628102049","628102049","SANTA ANA 2249-2299",-34.774987,-58.334617
"628102050","628102050","SANTA ANA 2249-2299",-34.774985,-58.334617
"6427104161","6427104161","BARRIENTOS 5500-5598",-34.774980,-58.629032
"6427104160","6427104160","BARRIENTOS 5500-5598",-34.774977,-58.629035
"628111984","628111984","AVENIDA SAN MARTÍN 6200-6298",-34.774973,-58.327012
"6490127604","6490127604","VICENTE OLIDEN 1610-1700",-34.774972,-58.422770
"6490127603","6490127603","VICENTE OLIDEN 1610-1700",-34.774962,-58.422772
"6658133459","6658133459","CALLE 896 3602-3700",-34.774925,-58.315390
"6427102351","6427102351","MONSEÑOR LÓPEZ MAY 6700-6748",-34.774887,-58.614997
"6427102352","6427102352","MONSEÑOR LÓPEZ MAY 6700-6748",-34.774885,-58.614997
"6658124132","6658124132","ABRAHAM MENDELEVICH 2400-2498",-34.774880,-58.315750
"6658124133","6658124133","ABRAHAM MENDELEVICH 2400-2498",-34.774878,-58.315750
"628128678","628128678","SALTA 1636",-34.774865,-58.351057
"6490129824","6490129824","LITUANIA 701-799",-34.774827,-58.370265
"6490110847","6490110847","AVENIDA ALMIRANTE BROWN 3208-3300",-34.774802,-58.393187
"691116262","691116262","AVENIDA RIGOLLEAU 2502-2600",-34.774800,-58.233942
"691116263","691116263","AVENIDA RIGOLLEAU 2502-2600",-34.774798,-58.233942
"6274121809","6274121809","MTB FLORENCIO VARELA- MONTEVERDE",-34.774793,-58.281360
"6274121810","6274121810","MTB FLORENCIO VARELA- MONTEVERDE",-34.774777,-58.281320
"691128060","691128060","CALLE 28 4810",-34.774777,-58.198747
"6490121881","6490121881","SANTA FILOMENA 500-698",-34.774768,-58.437617
"6490133605","6490133605","TARIJA 1802-1900",-34.774763,-58.370143
"6427127996","6427127996","BRIGADIER GENERAL JUAN MANUEL DE ROSAS 15600-15698",-34.774750,-58.622115
"628123689","628123689","SANTA ANA 2250-2298",-34.774703,-58.334872
"6260120229","6260120229","AUTOPISTA TENIENTE GENERAL PABLO RICCHIERI",-34.774700,-58.524417
"6490117093","6490117093","VICENTE OLIDEN 1501-1599",-34.774698,-58.422257
"691129345","691129345","CALLE 24 4250-4268",-34.774695,-58.207115
"691129346","691129346","CALLE 24 4237",-34.774693,-58.207115
"6658130643","6658130643","ABRAHAM MENDELEVICH 2299-2399",-34.774687,-58.315605
"6658118277","6658118277","ABRAHAM MENDELEVICH 2299-2399",-34.774670,-58.315410
"6658118278","6658118278","ABRAHAM MENDELEVICH 2299-2399",-34.774668,-58.315410
"6427102361","6427102361","MONSEÑOR LÓPEZ MAY 6649-6699",-34.774660,-58.614728
"6427102362","6427102362","MONSEÑOR LÓPEZ MAY 6649-6699",-34.774658,-58.614728
"691129343","691129343","CALLE 21 3599-3699",-34.774657,-58.215995
"628116709","628116709","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 1091",-34.774630,-58.322510
"628129055","628129055","EL CONDOR 2599-2699",-34.774627,-58.324447
"628116710","628116710","AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 1091",-34.774608,-58.322475
"6490104284","6490104284","CAMINO PUENTE DE LA NORIA 1551",-34.774605,-58.450198
"6427113318","6427113318","BARRIENTOS 5399-5499",-34.774593,-58.629508
"6427113319","6427113319","BARRIENTOS 5399-5499",-34.774590,-58.629510
"6274122673","6274122673","AVENIDA GOBERNADOR MONTEVERDE 200-242",-34.774590,-58.282047
"691116137","691116137","CALLE 24 4250-4268",-34.774577,-58.207207
"6274122674","6274122674","AVENIDA GOBERNADOR MONTEVERDE 200-242",-34.774575,-58.282053
"691116247","691116247","AVENIDA RIGOLLEAU 2501-2599",-34.774575,-58.233500
"691116248","691116248","AVENIDA RIGOLLEAU 2501-2599",-34.774573,-58.233500
"6490126743","6490126743","AVENIDA MEEKS 1099-1199",-34.774547,-58.397543
"6490109439","6490109439","JOSÉ GARIBALDI 801-899",-34.774535,-58.411212
"691133340","691133340","CALLE 7 1099-1199",-34.774528,-58.250892
"6427130008","6427130008","LIBRES 100-196",-34.774527,-58.633938
"6490104285","6490104285","CAMINO PUENTE DE LA NORIA 1551",-34.774517,-58.450245
"628110272","628110272","SALTA 1499-1599",-34.774512,-58.351367
"691131805","691131805","CALLE 137 2094",-34.774485,-58.215663
"6658126686","6658126686","JOSÉ ANDRÉS LÓPEZ 1800-1898",-34.774417,-58.302567
"6658126685","6658126685","JOSÉ ANDRÉS LÓPEZ 1800-1898",-34.774417,-58.302562
"6490106527","6490106527","CAMINO PUENTE DE LA NORIA",-34.774407,-58.449760
"6427116499","6427116499","ICALMA 1232",-34.774363,-58.653362
"691132002","691132002","CALLE 7 1200-1298",-34.774355,-58.250557
"6490127621","6490127621","VICENTE OLIDEN 1502-1600",-34.774342,-58.421587
"6490106528","6490106528","CAMINO PUENTE DE LA NORIA",-34.774330,-58.449802
"691131815","691131815","CALLE 141 2201-2299",-34.774322,-58.209995
"6490127620","6490127620","VICENTE OLIDEN 1502-1600",-34.774320,-58.421602
"6490118549","6490118549","AVENIDA MEEKS 1080",-34.774307,-58.397573
"6490129778","6490129778","TARIJA 1801-1899",-34.774307,-58.369257
"6490133010","6490133010","CAMINO PUENTE DE LA NORIA 1551",-34.774215,-58.449425
"6490126891","6490126891","MADRID 600-698",-34.774215,-58.433978
"6490133592","6490133592","QUIRNO COSTA 602-700",-34.774202,-58.369053
"628130929","628130929","EL CONDOR 2600-2698",-34.774192,-58.324878
"6658114798","6658114798","JOSÉ ANDRÉS LÓPEZ 1777",-34.774188,-58.302192
"6658114799","6658114799","JOSÉ ANDRÉS LÓPEZ 1777",-34.774187,-58.302192
"6490112514","6490112514","AVENIDA EVA PERÓN 901-999",-34.774168,-58.386097
"6490131978","6490131978","ERNESTO MERLO 151-199",-34.774162,-58.432495
"6658110868","6658110868","AVENIDA REPUBLIC DE FRANCIA 157",-34.774153,-58.281265
"6658110869","6658110869","AVENIDA REPUBLIC DE FRANCIA 157",-34.774152,-58.281262
"691108520","691108520","AVENIDA MITRE 3318",-34.774150,-58.186793
"6490133122","6490133122","ERNESTO MERLO 151-199",-34.774148,-58.432282
"6490117130","6490117130","VICENTE OLIDEN 1401-1499",-34.774147,-58.421218
"6490117131","6490117131","VICENTE OLIDEN 1401-1499",-34.774118,-58.421230
